,key_rdate,key_title,label
11451,2022-01-17 10:40:00,"바이오엑스, 그린수소 생성 테스트 베드 구축 완료 “국내 상용화 속도”",0
11452,2022-01-17 11:01:00,"코스피, 美 국채금리 급등·달러 강세 등 ‘외인·기관 쌍끌이 매도’",2
11453,2022-01-17 11:17:00,"KB證, 새해 공모주 청약고객을 위한 혜택 확대",1
11454,2022-01-17 11:31:00,테마부터 보수인하까지…미래·삼성운용 ETF 경쟁 '후끈',0
11455,2022-01-17 13:46:00,"셀바스AI, 고품질 AI 성우 서비스 ‘셀비 보이스(Selvy Voice)’ 오픈",0
11456,2022-01-17 13:57:00,"제일제강, 작년 사상 최대 실적 ‘매출 842억원, 전년비 124.5% ↑’",1
11457,2022-01-17 14:16:00,"에스엘바이오닉스, 스튜디오산타클로스 37억원 규모 지분 추가 확보",1
11458,2022-01-17 15:33:00,"미래에셋증권 ""DC·IRP 수익률 7분기 연속 1위""",1
11459,2022-01-17 15:36:00,"에스티아이, 잉크젯 OCR 장비로 폴더블폰 OLED 대중화 수혜 기대",1
11460,2022-01-17 15:44:00,LG엔솔 IPO 청약하고 포르쉐 탄다…증권사별 공모 혜택 쏟아져,0
11461,2022-01-17 15:52:00,"코스피 동반 매도에 1%↓…외국인, 셀트리온그룹株 '줍줍'",2
11462,2022-01-17 17:30:00,코스피 2900 깨졌다,2
11463,2022-01-18 06:00:00,지난해 자산유동화증권 61조7000억원 발행…전년比 22%↓,2
11464,2022-01-18 07:39:00,"에스엠, NCT의 압도적 성장-키움證",1
11465,2022-01-18 07:47:00,"아모레퍼시픽, 4분기 실적 부진 전망…목표가↓-KB증권",2
11466,2022-01-18 07:52:00,"이녹스첨단소재, 올해 사상 최대 실적 이어갈 것 ‘목표가↑’-신한금투",1
11467,2022-01-18 07:54:00,"해성디에스, 올해 수익성 개선이 돋보일 것…목표가↑-하나금투",1
11468,2022-01-18 07:59:00,"하이브, 상반기 공개될 신사업 주목-SK證",0
11469,2022-01-18 08:00:00,"LG엔솔, 공모 돌입…청약 반환금으로 투자할 수혜주는?",0
11470,2022-01-18 08:10:00,"아이에스동서, 되살아나는 모멘텀…4분기 큰 폭의 이익 신장 기대-이베스트",1
11471,2022-01-18 08:16:00,"청담러닝, 펀더멘탈과 무관한 주가 낙폭 과대-상상인證",2
11472,2022-01-18 08:20:00,"Hyundai Mobis, difficult to recover from its main business for the time being (Hi Investment & Securities)",0
11473,2022-01-18 08:36:00,"메리츠화재, 순이익 급증 기대…목표가↑-신한금투",1
11474,2022-01-18 08:38:00,"교촌에프앤비, 수요 감소에도 안정적 실적 전망-한화투자증권",1
11475,2022-01-18 08:52:00,"얍엑스, 메타버스·AI 의료 솔루션 개발 목적 다자간 MOU 체결",1
11476,2022-01-18 08:57:00,"삼성바이오로직스, 5~6공장 부지매입…장기적 성장성 유효-SK증권",1
11477,2022-01-18 09:00:00,"셀루메드, 3D프린팅 기술 활용 환자맞춤형 인공무릎관절 특허 출원",1
11478,2022-01-18 09:34:00,"[특징주] 젬백스, 알츠하이머 치료제 임상 3상 시험 승인에 2거래일 상승세",1
11479,2022-01-18 09:36:00,회장 사퇴·장내 매수에도 주가 뒷걸음…HDC그룹주 ↓,2
11480,2022-01-18 10:01:00,"코스피, 눈치 보기 장세…2차전지 대형주↑",0
11481,2022-01-18 10:43:00,"신한금융투자 ""IRP 원리금 비보장 수익률 업계 1위""",1
11482,2022-01-18 11:03:00,따상? 따상상?…증권가서 보는 LG엔솔 적정가치는 얼마?,0
11483,2022-01-18 11:25:00,"한국투자증권, 스텝다운형 TRUE ELS 14685회 모집",0
11484,2022-01-18 11:38:00,삼성증권 “뉴리치가 주도하는 초부유층 자산관리 2.0시대 선점한다”,1
11485,2022-01-18 11:43:00,"대우조선해양건설, 건설 현장 ‘2022년 안전보건방침 실천 서약식’ 개최",0
11486,2022-01-18 11:50:00,"HLB생명과학, 신규 항암 후보물질 도입 계약 체결",1
11487,2022-01-18 12:01:00,"HLB테라퓨틱스 ‘OKN-007’, 산재적 내재성 뇌교종 美 FDA ‘동정적 사용’ 승인",1
11488,2022-01-18 15:14:00,"바이오팜솔루션즈, IPO 주관사로 하나금융투자 선정",0
11489,2022-01-18 15:23:00,"누보, 큐로컨트리클럽 코스 관리 용역 계약 체결",1
11490,2022-01-18 15:24:00,"""올해 유망 미국 주식은?""…키움증권, '미국 주식 세미나' 개최",0
11491,2022-01-18 15:41:00,"예탁원, 작년 기관간 레포 거래금액 2.3경원…일평균 126.4조원",0
11492,2022-01-18 15:45:00,"한화운용, 국내 최초 '희토류ETF' 상장…""수요 급증 전망""",1
11493,2022-01-18 15:49:00,코스피 2860선 마감…에코프로비엠 코스닥 대장주 '등극',1
11494,2022-01-18 15:52:00,"코스피, 4거래일 연속 내리막…2864선 마감",2
11495,2022-01-18 16:56:00,"LG엔솔, 청약 첫날 33조 몰려…미래에셋 '0주' 속출",0
11496,2022-01-18 17:08:00,"스코넥, 공모가 1만3000원 확정…""밴드 상단 초과""",2
11497,2022-01-18 17:17:00,"이지트로닉스, 공모가 최상단 2만2000원 확정…수요 예측 경쟁률 1415대 1",0
11498,2022-01-18 18:23:00,"[속보] 거래소, 신라젠 상장폐지 결정",0
11499,2022-01-19 07:47:00,"한샘, 단기 성장 모멘텀 부재 ‘목표가↓’-유안타證",2
11500,2022-01-19 07:47:00,"SK하이닉스, 상반기 수급개선 전망…목표가↑-KB증권",1
11501,2022-01-19 07:55:00,[표] 코스피 공매도 잔고 대량보유자(14일),0
11502,2022-01-19 08:05:00,"네이버, 4분기 실적 컨센서스 하회…목표가↓-SK증권",2
11503,2022-01-19 08:10:00,"금양, 탄탄한 본업과 2차전지 소재 성장 부각-하나금투",1
11504,2022-01-19 08:15:00,"Hotel Shilla, the fourth quarter of last year fell short of expectations (KakaoPay Securities)",0
11505,2022-01-19 08:20:00,"LG에너지솔루션, 적정 시총 122조원…목표가 52만원 제시-유진투자",0
11506,2022-01-19 08:21:00,"신세계, 지나치게 저평가-신한금투",0
11507,2022-01-19 08:24:00,"17만 신라젠 주주들 어떡하나…'상폐 통보' 신라젠, 코스닥시장위서 결판",2
11508,2022-01-19 08:32:00,"삼영화학, 필름 사업부문 실적 확대 전망-유안타증권",1
11509,2022-01-19 08:33:00,"KT, 5G 보급률 확대로 실적 성장 전망…신사업도 긍정적-NH證",1
11510,2022-01-19 08:56:00,"에코프로비엠, 지나친 주가 조정…2차전지 업황 훈풍-신한금투",1
11511,2022-01-19 09:06:00,"[특징주] 와이제이엠게임즈, MS 블리자드 82조원 인수..메타버스 파트너 급부상",1
11512,2022-01-19 09:25:00,"미래에셋, 'TIGER 차이나과창판STAR50 ETF' 순자산 3천억원 돌파",1
11513,2022-01-19 09:32:00,"코스피, 2년래 최고 급등한 美 국채금리에 주춤…시총상위株 대부분 내려",2
11514,2022-01-19 10:03:00,"""1주도 못받을지도…"" LG엔솔, 청약 막판 전략은?",0
11515,2022-01-19 10:13:00,"코스피, 약보합 횡보…바이오·금융 방어 중",0
11516,2022-01-19 12:30:00,"송성근 아이엘사이언스 대표, 전 직원에 21억원 규모 주식 무상 증여",0
11517,2022-01-19 12:42:00,작년 주식결제대금 511조원…전년 대비 22.6%↑ ‘일평균 2.1조 결제’,1
11518,2022-01-19 13:37:00,"나노브릭, 풀컬러 전자종이 필름 개발…색가변 감성디스플레이 정조준",0
11519,2022-01-19 14:08:00,"한화솔루션, ESG채권 2750억 발행…진천 태양광 라인 투자",0
11520,2022-01-19 14:37:00,"코인원-포스텍, 연구센터 세워 암호화폐 기술 공동개발",0
11521,2022-01-19 14:40:00,"2주도 아슬아슬…LG엔솔, 오후 2시 최고 경쟁률 370대 1 넘어서",1
11522,2022-01-19 14:46:00,"신한금투, 연세대 바이오헬스기술지주회사와 MOU",1
11523,2022-01-19 14:54:00,"""올해 부동산, 대세 상승에서 국지적 시장으로""",0
11524,2022-01-19 15:50:00,"코스피, 닷새째 약세 지속…2840선까지 밀려",2
11525,2022-01-19 16:16:00,"아이퀘스트, 스마트산단 플랫폼 프리미엄 공급기업 선정",1
11526,2022-01-19 17:37:00,"'114조·440만건' IPO 신기록 쓴 LG엔솔, '따상' 가능할까?",1
11527,2022-01-19 17:45:00,"KTB네트워크, 30억원 규모 자사주 매입…주주친화 경영 시동",0
11528,2022-01-19 18:12:00,"“SK하이닉스, 상반기 수급개선 전망..목표가↑”",1
11529,2022-01-20 06:05:00,[코스피·코스닥 전 거래일(19일) 주요공시],0
11530,2022-01-20 07:47:00,"풍산, 4분기 영업익 시장 기대치 소폭 하회…목표가↓-NH증권",2
11531,2022-01-20 07:58:00,"펄어비스, 신작 지연과 P2E·메타버스 게임 주목‘목표가↓’-이베스트證",0
11532,2022-01-20 07:59:00,"카카오, 고성장세 지속…자회사 지분가치 하락으로 목표가↓-SK증권",2
11533,2022-01-20 08:08:00,"와이지엔터, 잠시 쉬어가는 구간 ‘목표가↓’-삼성證",0
11534,2022-01-20 08:09:00,"LG이노텍, 올해 상반기 '어닝 서프라이즈' 전망-NH투자증권",1
11535,2022-01-20 08:15:00,"BGF리테일, 4분기 호실적 기대…연간 영업익 하향조정 목표가↓-KB증권",2
11536,2022-01-20 08:16:00,"한국항공우주, 인플레이션 상황서도 실적 성장 전망-신한금투",1
11537,2022-01-20 08:55:00,"이스트소프트, AI·메타버스 사업 성과 본격화 전망 -NH투자증권",1
11538,2022-01-20 08:55:00,"누보, 해외 매출 성장세…""글로벌 고객사 적극 발굴""",1
11539,2022-01-20 08:57:00,"에쓰씨엔지니어링, 세원이앤씨 매각 완료…“무차입 경영·신사업 역량 강화""",1
11540,2022-01-20 09:05:00,"라파스, 소액주주연대와 경영권 분쟁 종료 합의",1
11541,2022-01-20 09:27:00,"한송네오텍, 글로벌 2차전지 기업 ‘에너테크’와 62억 초도 물량 계약",1
11542,2022-01-20 09:30:00," 오토앤, 코스닥 상장 첫날 강세",1
11543,2022-01-20 09:39:00,"[특징주] 오토앤, 코스닥 상장 첫날 '강세'…공모가 대비 88%대↑",1
11544,2022-01-20 10:20:00,"코스피, 외국인 펀치에 밀려 보합 장세",2
11545,2022-01-20 10:32:00,"디어유, 그룹 2NE1 출신 공민지 ‘버블’ 신규 오픈",0
11546,2022-01-20 10:42:00,[심층진단]②셀트리온의 돌파구와 투자 방향은?,0
11547,2022-01-20 10:49:00,"금융투자협회, '부동산투자자산운용사' 교육생 모집",0
11548,2022-01-20 11:06:00,"마스턴자산운용 “해외 상업 부동산, 금리 인상·ESG·빌드투코어 등 주목”",0
11549,2022-01-20 11:13:00,"차기 핀테크산업협회장, 2월 17일 결정…이근주·정인영·이혜민 '3파전' 각축",0
11550,2022-01-20 11:28:00,"예탁원, 작년 외화증권 보관 1천억달러 '역대 최대 갱신'",1
11551,2022-01-20 11:59:00,"윤창호 한국증권금융 사장 ""올해 26兆 넘게 유동성 공급…증시 활력 유지 목표""",1
11552,2022-01-20 13:59:00,"미래에셋증권 ""DC·IRP 상위 10%, 1년 수익률 27.8%""",0
11553,2022-01-20 15:54:00,"한국테크놀로지 ""법원 강제집행 정지 신청 받아들여""",0
11554,2022-01-20 16:06:00,"코스피, 엿새만에 반등 성공…2860선 마감",1
11555,2022-01-20 16:17:00,"현대차증권, 로봇프로세스 자동화 구축…""업무 자동화 확대""",1
11556,2022-01-20 17:22:00,"햄버거 매장수 1위 맘스터치 ""자진 상폐""…주가 17% 급등",1
11557,2022-01-20 18:05:00,"한국테크놀로지, 부동산 NFT 사업 진출…""미래기술 선점해 게임체인저 도약""",1
11558,2022-01-20 20:13:00,"케이옥션·애드바이오텍, 24일 코스닥 상장…대명에너지 등 상장예비심사 승인",0
11559,2022-01-21 07:42:00,"쏠리드, 실적 회복 가시화 국면…과도한 주가 하락은 매수 기회-하나금투",2
11560,2022-01-21 07:43:00,"코웨이, 국내외 견고한 기업 성장 재확인-IBK證",1
11561,2022-01-21 07:52:00,"현대위아, 4분기 실적 기대치 하회…목표가↓-신한금투",2
11562,2022-01-21 07:59:00,[표] 코스피 공매도 잔고 대량보유자(18일),0
11563,2022-01-21 08:07:00,"코스메카코리아, 법인별 성장 확인 필요…목표가↓-NH투자증권",0
11564,2022-01-21 08:21:00,"대덕전자, 올해 사상 최대 실적 전망…목표가 3만원 제시-키움증권",1
11565,2022-01-21 08:30:00,"“메드팩토, 임상 변경 부결이 백토서팁 문제로 보기 어려워”-신한금투",0
11566,2022-01-21 09:20:00,"[특징주] 오토앤, 상장후 이틀 연속 상한가",0
11567,2022-01-21 09:39:00,美 기술주 투매 현상에…삼성전자·SK하이닉스도 약세,2
11568,2022-01-21 10:22:00,"삼진, '솔라 에코 리모콘' 성장 기대… 삼성 프리미엄 TV에 공급",1
11569,2022-01-21 10:53:00,"코스피, 외인·기관 외면 속 약보합권 등락",0
11570,2022-01-21 13:48:00,"[백브리핑AI] 공정위, 맘스터치 현장 조사…“점주협의회, 구성 방해 혐의”",0
11571,2022-01-21 15:38:00,"미래에셋증권, 2회 연속 교육 기부 우수기관 선정",1
11572,2022-01-21 15:53:00,"코스피, 외인·기관 동반 매도에 2830선으로 밀려",2
11573,2022-01-21 15:54:00,2020년 말로 돌아간 코스피…반도체株 '와르르' 무너졌다,2
11574,2022-01-22 12:00:00,"[주간 추천주] ""철저하게 실적 대비 가격""…IT·모빌리티 주목",0
11575,2022-01-22 16:44:00,"""LG엔솔, 상장일(27일) 주가 오버슈팅 가능성↑""",0
11576,2022-01-23 12:00:00,"[이번주 증시] 코스피, 경계심리 지속…LG엔솔 환불금 '111조' 유입 기대",2
11577,2022-01-23 16:05:00,"신라젠·코오롱티슈진, '상폐 위기'에 개미들 '시름'…바이오주 '수난시대'",2
11578,2022-01-24 07:44:00,"에코프로비엠, 오창공장화재 “생산라인 타격 제한적”-키움증권",0
11579,2022-01-24 07:44:00,"켄코아에어로스페이스, 올해 분기 흑자전환 가능할 것-KB증권",1
11580,2022-01-24 07:45:00,코스닥 신용거래융자 상위20종목(21일),0
11581,2022-01-24 07:48:00,"""나 떨고 있니""…상폐 기로에 선 오스템임플란트, 거래소 결정에 '촉각'",2
11582,2022-01-24 07:57:00,"엔케이맥스, 고형암 완전관해와 부작용‘↓’-이베스트",1
11583,2022-01-24 08:24:00,"넷마블, 투자자산 가치 하락·연간 실적 추정치 하향…목표가↓-유진투자",2
11584,2022-01-24 08:26:00,"종근당, 4Q 실적 시장 기대치 하회 전망…목표가↓-키움증권",2
11585,2022-01-24 08:29:00,"CJ프레시웨이, 외식 물가 상승에 실적 개선 전망-키움증권",1
11586,2022-01-24 08:37:00,"SK, 비상장 자회사 가치 미반영…지주사 재평가 기대 상존-하나금투",2
11587,2022-01-24 08:49:00,"원익IPS, 1Q 실적 턴어라운드 전망-키움증권",1
11588,2022-01-24 08:54:00,"룽투코리아, 대형 신작·위믹스 시스템 IP 출시 주목-상상인증권",0
11589,2022-01-24 09:05:00,"[특징주] 케이옥션, 코스닥 상장 첫날 27% 급등",1
11590,2022-01-24 09:16:00,"스코넥엔터테인먼트, 청약 경쟁률 1751대1…내달 4일 상장",0
11591,2022-01-24 09:24:00,"[특징주] '공장 화재' 에코프로비엠, 생산 차질 제한적 분석에도 하락세",2
11592,2022-01-24 09:38:00,"[특징주] 오토앤, 상장 후 3거래일 연속 '강세'",1
11593,2022-01-24 09:40:00, 코스피 장중 2800선 무너져,2
11594,2022-01-24 09:45:00,"코스피, 대외 악재와 외인·개인 쌍끌이 매도",2
11595,2022-01-24 10:03:00,"하나금융투자, 목표전환형 '모으기힙합랩' 출시",0
11596,2022-01-24 10:09:00,"NH투자증권, '월간 세금백과' 발간…NFT·미술품 등 정보 제공",0
11597,2022-01-24 10:12:00,"라온즈, 기업공개(IPO) 주관사로 하나금융투자 선정",0
11598,2022-01-24 10:17:00,"""변동성 장세서 투자법은?""…금융투자협회, 부산서 온라인 특강 개최",0
11599,2022-01-24 10:23:00,"강스템바이오텍, 2021년 매출 37억…CDMO 누적 30억 이상 수주",1
11600,2022-01-24 10:31:00,메리츠證 해외 CFD 출시…업계 '최저수준' 매매수수료,0
11601,2022-01-24 10:45:00,"교보증권, 테슬라 기초자산 등 ELS 2종 공모",0
11602,2022-01-24 11:30:00,"현대차증권, 현대엔지니어링 '공모주 청약+α' 이벤트 진행",0
11603,2022-01-24 11:58:00,“올해 세배돈 삼성증권에서 '소수점 해외주식'으로 투자하세요”,0
11604,2022-01-24 12:00:00,"""산재 책임, 하청이 져라"" 부당특약 등 세진중공업 檢 고발",0
11605,2022-01-24 12:04:00,"비디아이, 최대주주 80억 규모 출자 완료",0
11606,2022-01-24 12:12:00,"디어유, 걸그룹 위클리(Weeekly) ‘버블’ 신규 오픈",0
11607,2022-01-24 12:34:00,"한국투자증권, 소액투자자도 참여 'OK' 뱅키스 해외주식 실전투자대회 개최",0
11608,2022-01-24 12:43:00,"이엔드디, 유미코아와 혁신적인 양극 전구체 개발을 위한 공동개발계약 체결",1
11609,2022-01-24 13:20:00,"KB證, 경영전략 공감 콘서트 Season 2022…""1등 DNA 발산하자""",0
11610,2022-01-24 13:26:00,"네오펙트, 재활기기 ‘스마트 페그보드’ 조달청 혁신제품 지정",1
11611,2022-01-24 13:41:00,[주린이의 공모주] 설 연휴 전 주목해야 할 공모주는?,0
11612,2022-01-24 13:45:00,"한창바이오텍, 아라마크와 바이오 음식물처리기 공급…ESG 사업 확대",1
11613,2022-01-24 13:57:00,"국일제지, 친환경 중금속 제거 흡착 소재 개발…제품 상용화 추진",0
11614,2022-01-24 14:12:00,동학개미 이탈에 거래대금 '반토막'…증권사 실적도 '흐림',2
11615,2022-01-24 15:41:00,(마감)프로그램 3488억 매도 우위,2
11616,2022-01-24 15:55:00,"코스피, 2800선도 깨졌다…연중 최저점 추락",2
11617,2022-01-24 17:36:00,"인카금융서비스, ""상장 통해 글로벌 GA 기업 도약할 것""",1
11618,2022-01-24 17:41:00,연금계좌 중도인출 할 때 주의할 점은?,0
11619,2022-01-24 17:49:00,"오스템임플란트 '운명의 날', 2월 17일로 미뤄져",0
11620,2022-01-24 22:17:00,"NH아문디자산운용, 한정환 준법감시인·박희경 CCO 선임",0
11621,2022-01-25 06:56:00,"상장 대박이요?...""5천만원 손실에 팔지도 못해요""",2
11622,2022-01-25 07:45:00,코스피 신용거래융자 상위20종목(24일),0
11623,2022-01-25 07:47:00,"코리안리, 실적 모멘텀 확대 전망…목표가↑-하나금투",1
11624,2022-01-25 07:52:00,"청담러닝, 교육 메타버스 플랫폼 기업으로 합병 시너지-IBK證",0
11625,2022-01-25 07:58:00,"대한유화, 4분기 재고관련 손실로 영업적자…목표가↓-하나금투",2
11626,2022-01-25 08:06:00,"현대두산인프라코어, 보수적 의견 유지 ‘목표가↓’-삼성證",0
11627,2022-01-25 08:15:00,"PI첨단소재, 수익성 훼손 우려…목표가·투자의견↓-하나금투",2
11628,2022-01-25 08:34:00,"조이시티, 블록체인 게임사로 전환",0
11629,2022-01-25 08:37:00,"해성디에스, 증설 효과로 1Q 최고 매출액 전망-유진투자증권",1
11630,2022-01-25 08:37:00,"코윈테크, 수주 증가에 따른 실적 성장 전망-유안타증권",1
11631,2022-01-25 08:39:00,"키다리스튜디오, M&A로 규모의 경제 본격화…목표가↑-신한금투",1
11632,2022-01-25 08:47:00,"이엠텍, 숨겨진 보석 ‘목표가↑’-신한금융투자",0
11633,2022-01-25 09:18:00,"[특징주] 휴마시스, 셀트리온과 대규모 공급계약 체결 소식에 '급등'",1
11634,2022-01-25 09:34:00, '공장 화재' 에코프로비엠 반등,1
11635,2022-01-25 10:07:00,"코스피, 외국인 매도 심화 ‘휘청’…수급 불균형 ‘적신호’",2
11636,2022-01-25 12:42:00,"손병두 ""물적분할 자회사 상장시 소액주주 소통 여부 확인할 것""",0
11637,2022-01-25 12:49:00,"한국거래소 ""증시 레벨업·확고한 시장신뢰 등 4대 핵심 전략 제시""",0
11638,2022-01-25 14:10:00,현대자동차 작년 영업이익 6조6789억원…전년 대비 178.9%↑,1
11639,2022-01-25 15:15:00,"김창학 현대엔지니어링 대표 ""에너지 전환과 친환경 신사업 집중 육성""",1
11640,2022-01-25 15:18:00,"[증시패닉] 코스피, 2700선도 위태…""추세적 상승 전환 쉽지 않아""",1
11641,2022-01-25 15:21:00,"미래에셋증권, 연금부문 판교 이전…""제2의 본사 출범""",0
11642,2022-01-25 15:42:00,[증시패닉] 외인 이탈에 증시 급락…설 연휴 대외 이벤트 주시,2
11643,2022-01-25 15:59:00,"긴축 불확실성에 코스피, 2720선으로 밀려…""2월 초·중순 바닥 확인 기대""",2
11644,2022-01-25 18:48:00,"메콕스큐어메드, 천연물 관절염 치료제 ‘보자닉스’ 임상2상 개시",1
11645,2022-01-25 19:26:00,"LG에너지솔루션, 27일 증시 출격…폭락장 이겨낼까?",0
11646,2022-01-25 19:43:00,"마이더스AI, 특수강 전문 기업 인수 “안정된 실적 기반 기업 성장 극대화”",1
11647,2022-01-25 19:50:00,"바이오파마, 고형암 항암 신약 ‘BP-101’ 전임상 진입",1
11648,2022-01-25 20:01:00,"예탁원, 작년 상장사 141곳 인수합병 실시…전년비 16.5%↑",1
11649,2022-01-25 20:06:00,"KB證, 아이에프에이와 업무협약…종합금융서비스 채널 확대",1
11650,2022-01-25 20:14:00,"셀바스AI, '셀비 노트' 대우조선해양 스마트 선박에 적용",0
11651,2022-01-25 20:18:00,"한국투자증권, 연금저축 입금 이벤트…TDF 가입 혜택 제공",0
11652,2022-01-25 20:28:00,"로보티즈, 순수 국내 기술 적용 감속기 다이나믹셀 드라이브 17형 출시",0
11653,2022-01-25 20:54:00,"바이오엑스, 경북대·영남대·울산과기원과 신재생에너지 전문 인력 양성",1
11654,2022-01-26 07:24:00,"""현대차, 물류 비용·원자재 가격 상승 부담 확대에 목표가↓""-메리츠",2
11655,2022-01-26 07:53:00,"LG에너지솔루션, 적정주가 범위 39만∼51만원-유안타證",0
11656,2022-01-26 07:57:00,"현대차, 4분기 시장 기대치 하회…반도체 수급 우호적 전망 주목해야-KB증권",2
11657,2022-01-26 08:16:00,"LG에너지솔루션, 美전기차 시장의 1위 배터리 기업…목표가 43만원-SK증권",1
11658,2022-01-26 08:17:00,1월 FOMC 온건 입장 전망…정책 정상화 여력 확보-KTB證,1
11659,2022-01-26 08:27:00,"펄어비스, 4분기 실적 기대치 하회할 것…목표가↓-유진투자",2
11660,2022-01-26 08:30:00,"펄어비스, 검은사막 모바일 중국 출시 연기로 실적 부진",2
11661,2022-01-26 08:33:00,"유니드, 캐파 지속 확장중…올해 실적 개선 전망-한화투자증권",1
11662,2022-01-26 08:39:00,"호텔신라, 업황 개선 제한적…목표가↓-한화투자증권",2
11663,2022-01-26 08:45:00,"피에이치씨, 코로나19 신속 항원진단키트 국내 조건부 허가",1
11664,2022-01-26 09:01:00,"아이엘사이언스, 두피 촬영 영상 기반 탈모 관리 시스템 특허 출원",1
11665,2022-01-26 09:01:00,"나래나노텍, 청약 경쟁률 24.36대 1…내달 8일 코스닥 상장",0
11666,2022-01-26 09:02:00,"한국가스공사, 동절기 발전용 연료가격 강세 긍정적-NH투자증권",1
11667,2022-01-26 09:15:00,"신한금융투자, 언택트 강연프로그램 '신한디지털포럼' 5회차 진행",0
11668,2022-01-26 09:37:00,"네이버, 美 기술주 흔들리자 52주 신저가…4거래일 연속 내려",2
11669,2022-01-26 09:42:00,"뉴지랩파마, 폐암 치료제 ‘탈레트렉티닙’ 임상 2상 “환자·임상병원 확대”",1
11670,2022-01-26 09:43:00,"오스코텍 AXL 저해제, 임상 1상 투약 개시",0
11671,2022-01-26 09:50:00,"아셈스, 일반청약 경쟁률 2435.07대 1 기록…증거금 4.9조",0
11672,2022-01-26 09:52:00,"[특징주] 오토앤, 장 초반 강세…공모가 대비 295%대↑",1
11673,2022-01-26 10:10:00,"피노텍-이노그리드, 금융 클라우드 플랫폼 '핀클' 사업제휴",0
11674,2022-01-26 10:10:00,"코스피, ‘오전 증시’ 기관의 힘 ‘반등 저울질’…외인 매도 강도 ‘UP’",2
11675,2022-01-26 10:18:00,"[특징주] 미스터블루, 위메이드와 'P&E' MOU 체결에 강세",1
11676,2022-01-26 11:47:00,포스코케미칼 작년 영업이익 1천217억원…전년 대비 101.9%↑,1
11677,2022-01-26 11:53:00,"나재철 금투협회장 ""자본시장 레벨업 추진…퇴직연금 수익률 향상 노력""",1
11678,2022-01-26 11:57:00,"현대차증권, 작년 영업익 1565억원…사상 최대",1
11679,2022-01-26 15:10:00,"""증시 거래대금 감소에도 증권사 실적 성장세 지속될 것""",1
11680,2022-01-26 15:38:00,"코스피, 외국인·기관 매도세에 4거래일 연속 하락 마감",2
11681,2022-01-26 15:51:00,"코스피, 외인·기관 매도에 4거래일 연속 하락…2700선 턱걸이",2
11682,2022-01-26 16:45:00,삼성물산 작년 영업이익 1조1천960억원…전년 대비 39.5%↑,1
11683,2022-01-26 16:48:00,"인피니티엔티, 100% 자회사 디모아 흡수합병…""사업 시너지 극대화""",1
11684,2022-01-27 07:44:00,코스피 대차거래 상위 20종목(26일),0
11685,2022-01-27 07:46:00,"삼성물산, 뚜렷한 상승 모멘텀 부재…목표가↓-메리츠증권",2
11686,2022-01-27 07:55:00,"효성티앤씨, 스판덱스 수익성 하락 전망…목표가↓-KB증권",2
11687,2022-01-27 08:03:00,"포스코케미칼, 단기 실적 부진 불가피-하나금투",2
11688,2022-01-27 08:14:00,"현대건설, 올해 실적 개선 뚜렷…건설 업황 반영으로 목표가↓-유안타증권",1
11689,2022-01-27 08:19:00,"기아, 차량 판매 증가 전망…주주환원 정책 여력↑-유안타證",1
11690,2022-01-27 08:32:00,"""LG유플러스, 올해도 외형 성장·수익성 개선세 지속할 것""-삼성",1
11691,2022-01-27 08:32:00,"대웅제약, 수익성 개선 지속-키움證",1
11692,2022-01-27 08:51:00,"폴라리스웍스, 자율주행 수혜에 실적 턴어라운드-유화證",1
11693,2022-01-27 08:53:00,"LG에너지솔루션, 상장 첫날 전략은?…동시호가선 이미 '따블'",0
11694,2022-01-27 08:54:00,"덴티스, 투명교정 신사업 본격화로 실적 성장 전망-신한금투",1
11695,2022-01-27 09:01:00,"GS건설, 주택 사업 부문 선전 지속 전망-한국투자증권",1
11696,2022-01-27 09:21:00,"[종목이슈] LG엔솔, 따상 실패…60만원 문턱서 '주르륵'",0
11697,2022-01-27 09:33:00,"'2위 등극' LG엔솔, 상장 후 주가 15% 급락…50만원대 거래(종합)",2
11698,2022-01-27 09:38:00," LG이노텍, 지난해 '사상최대' 실적에 2%대 강세",1
11699,2022-01-27 09:42:00,"[종목이슈] '내부자 거래' 혐의 에코프로비엠, 하루 만에 반등",1
11700,2022-01-27 09:43:00,[포토]주관사 김성현 KB증권 대표이사와 악수 나누는 권영수 대표이사,0
11701,2022-01-27 09:44:00,[포토]상장기념패 받는 권영수 LG에너지솔루션 대표이사,0
11702,2022-01-27 09:47:00,"[포토]권영수 LG에너지솔루션 대표이사, '상장 기념사'",0
11703,2022-01-27 09:52:00,"""LG엔솔 팔아야하는데""…하이투자증권 MTS '먹통'에 투자자 '분통'",2
11704,2022-01-27 10:15:00,"유진투자증권, 조직개편·정기인사 실시…채널영업부문 신설",0
11705,2022-01-27 10:31:00,"[종목이슈] 삼성전자, 작년 사상최대 매출과 이익 반등…주가는?",1
11706,2022-01-27 10:53:00,"[포토]코스피 상장한 LG에너지솔루션, '따상에는 실패'",0
11707,2022-01-27 10:53:00,[포토]타북하는 LG에너지솔루션 권영수 대표이사,0
11708,2022-01-27 10:55:00,"[포토]상장과 동시에 시가총액 2위 기록한 LG에너지솔루션, '따상 실패'",2
11709,2022-01-27 11:09:00,"메리츠證, 2021년 당기순이익 7829억원 ‘사상 최대실적’",1
