id,Rings
119953,8.554961
119954,9.550943
119955,9.101648
119956,6.2148056
119957,12.406397
119958,9.969147
119959,6.2148056
119960,7.532572
119961,9.672749
119962,11.489738
119963,7.49376
119964,11.659635
119965,10.63628
119966,8.311927
119967,11.00881
119968,9.8822975
119969,11.605217
119970,6.2148056
119971,9.464802
119972,12.653473
119973,10.840732
119974,9.712633
119975,9.672731
119976,10.364035
119977,10.161784
119978,7.199974
119979,9.273173
119980,8.42527
119981,6.2148056
119982,9.462151
119983,10.643006
119984,9.606736
119985,7.536253
119986,9.170333
119987,11.6578
119988,9.634451
119989,9.15802
119990,10.063767
119991,9.715941
119992,8.309665
119993,9.237751
119994,6.2148056
119995,11.193696
119996,8.038876
119997,10.511165
119998,10.765124
119999,10.749363
120000,13.293765
120001,7.38066
120002,8.96396
120003,11.916759
120004,6.2148056
120005,11.129101
120006,9.7209425
120007,8.873141
120008,9.955948
120009,8.847937
120010,9.55407
120011,10.18786
120012,6.2148056
120013,12.550254
120014,10.058678
120015,11.4383135
120016,7.5021544
120017,8.038164
120018,6.2148056
120019,10.534706
120020,6.2148056
120021,6.2148056
120022,10.3984585
120023,12.297793
120024,8.515686
120025,9.38909
120026,9.688575
120027,7.967638
120028,11.114974
120029,10.096442
120030,9.423989
120031,7.199974
120032,9.336831
120033,6.2148056
120034,6.2148056
120035,8.918344
120036,12.671375
120037,8.47268
120038,8.234101
120039,11.873627
120040,8.414198
120041,10.483271
120042,10.236566
120043,12.816682
120044,6.500031
120045,7.9803514
120046,8.778247
120047,10.409807
120048,9.943255
120049,12.036642
120050,7.9776154
120051,9.080959
120052,7.212263
120053,10.603525
120054,6.2148056
120055,6.2148056
120056,13.632128
120057,11.776298
120058,7.6383085
120059,10.748928
120060,9.032526
120061,9.80981
120062,7.882182
120063,13.125601
120064,12.527178
120065,6.2148056
120066,9.450406
120067,12.782031
120068,10.304406
120069,10.672605
120070,12.778923
120071,9.291361
120072,10.703975
120073,10.405817
120074,9.645231
120075,8.405448
120076,9.183217
120077,9.294164
120078,9.179294
120079,7.183913
120080,8.818481
120081,10.425803
120082,7.453329
120083,7.366185
120084,9.680495
120085,7.5306864
120086,10.399225
120087,9.9117365
120088,6.2148056
120089,9.698213
120090,10.7126875
120091,10.224953
120092,6.2148056
120093,7.143318
120094,6.721904
120095,10.909588
120096,8.825659
120097,10.437951
120098,6.2148056
120099,8.834453
120100,8.136426
120101,8.782118
120102,8.7927065
120103,6.2148056
120104,12.30164
120105,10.809154
120106,6.2148056
120107,9.865087
120108,6.2148056
120109,10.147469
120110,6.2148056
120111,11.086441
120112,9.982825
120113,10.243678
120114,10.985387
120115,9.773391
120116,9.021385
120117,6.2148056
120118,8.357982
120119,10.313474
120120,9.326624
120121,9.430341
120122,7.8594837
120123,8.051808
120124,8.130168
120125,11.596096
120126,9.410639
120127,11.046341
120128,11.611761
120129,7.199974
120130,9.644229
120131,11.012595
120132,9.67197
120133,6.2148056
120134,8.608436
120135,9.947575
120136,6.2148056
120137,10.788382
120138,9.682787
120139,10.397758
120140,6.2148056
120141,11.254237
120142,6.2148056
120143,12.206986
120144,7.199974
120145,10.96473
120146,11.530251
120147,9.213459
120148,7.414091
120149,11.216615
120150,6.2148056
120151,9.857395
120152,8.819141
120153,8.784557
120154,9.273803
120155,9.661262
120156,10.745758
120157,10.318543
120158,7.00235
120159,10.038526
120160,8.761229
120161,12.218796
120162,10.201528
120163,9.425984
120164,6.2148056
120165,8.720165
120166,6.2148056
120167,10.413717
120168,13.42881
120169,9.006032
120170,11.837285
120171,10.869435
120172,6.2148056
120173,10.792896
120174,8.478748
120175,12.715463
120176,8.204153
120177,7.354205
120178,8.972432
120179,9.76654
120180,10.801886
120181,7.5227175
120182,10.75164
120183,11.262511
120184,9.251165
120185,6.2148056
120186,12.208876
120187,7.071619
120188,12.691527
120189,10.683598
120190,9.14622
120191,10.756677
120192,8.973391
120193,11.236808
120194,9.933074
120195,9.174339
120196,6.2148056
120197,10.223994
120198,7.071619
120199,9.830146
120200,8.671769
120201,6.2148056
120202,7.199974
120203,6.2148056
120204,8.920971
120205,13.826999
120206,11.256563
120207,9.177219
120208,7.230545
120209,6.2148056
120210,9.745125
120211,9.690984
120212,9.548148
120213,8.290638
120214,11.724794
120215,8.90243
120216,9.2817
120217,11.261968
120218,10.306188
120219,9.128595
120220,11.096122
120221,8.785472
120222,13.110242
120223,10.035894
120224,9.434631
120225,8.755703
120226,7.9009724
120227,9.334584
120228,10.546086
120229,8.204028
120230,8.934432
120231,8.141907
120232,12.590985
120233,10.175418
120234,7.906501
120235,10.313822
120236,9.881257
120237,10.770845
120238,10.169494
120239,10.09568
120240,6.2148056
120241,8.337284
120242,7.199974
120243,6.2148056
120244,9.372858
120245,8.039492
120246,10.158839
120247,11.366327
120248,9.138559
120249,7.4120874
120250,10.9162655
120251,9.116061
120252,12.120446
120253,12.3145275
120254,8.376398
120255,8.656869
120256,7.294938
120257,11.446481
120258,11.787058
120259,11.89272
120260,13.335514
120261,12.382736
120262,10.685864
120263,13.821892
120264,9.0274515
120265,9.023085
120266,9.956445
120267,9.117052
120268,10.069379
120269,7.199974
120270,8.32735
120271,9.889111
120272,13.235629
120273,7.5306864
120274,10.058564
120275,6.2148056
120276,12.348935
120277,9.429301
120278,9.422943
120279,11.592226
120280,10.972149
120281,9.464581
120282,10.121121
120283,11.32457
120284,9.614515
120285,10.18837
120286,9.87179
120287,6.2148056
120288,9.141601
120289,6.2148056
120290,9.938093
120291,7.230545
120292,12.57759
120293,9.706275
120294,9.130028
120295,12.717461
120296,9.173471
120297,10.380298
120298,8.70827
120299,7.186263
120300,8.899517
120301,6.2148056
120302,9.42175
120303,9.415992
120304,6.2148056
120305,6.2148056
120306,6.2148056
120307,11.071193
120308,9.000275
120309,8.104294
120310,7.416312
120311,10.841969
120312,13.358918
120313,9.568952
120314,9.427454
120315,11.678455
120316,9.100417
120317,7.199974
120318,6.2148056
120319,10.54471
120320,9.331367
120321,9.529262
120322,10.89241
120323,8.471526
120324,10.0890665
120325,6.2148056
120326,8.151696
120327,7.183275
120328,6.2148056
120329,9.491295
120330,9.69234
120331,10.952481
120332,7.9170713
120333,8.574774
120334,8.015264
120335,11.044164
120336,11.737513
120337,6.2148056
120338,11.110339
120339,10.674647
120340,9.052221
120341,10.81008
120342,10.834139
120343,6.2148056
120344,12.180428
120345,7.5265913
120346,8.779988
120347,9.586636
120348,10.37589
120349,6.2148056
120350,8.481718
120351,7.4783735
120352,11.986449
120353,11.135265
120354,12.684634
120355,6.2148056
120356,11.810451
120357,8.247986
120358,10.241129
120359,7.7003326
120360,7.5922775
120361,9.687674
120362,7.199974
120363,11.536059
120364,9.261651
120365,6.2148056
120366,9.254867
120367,7.199974
120368,10.548759
120369,7.849697
120370,8.110448
120371,8.948462
120372,9.918812
120373,6.2148056
120374,11.10813
120375,9.706308
120376,10.6436
120377,9.174643
120378,6.2148056
120379,10.644142
120380,9.246591
120381,11.956645
120382,11.796832
120383,9.161001
120384,6.2148056
120385,10.73703
120386,10.39237
120387,9.004045
120388,10.000318
120389,6.2148056
120390,7.3423214
120391,8.88587
120392,6.2148056
120393,8.633748
120394,11.189699
120395,9.067967
120396,8.247472
120397,7.199974
120398,10.214319
120399,9.396607
120400,10.0458765
120401,9.774821
120402,9.306199
120403,7.9929886
120404,6.2148056
120405,10.828901
120406,6.2148056
120407,6.2148056
120408,6.2148056
120409,9.449932
120410,7.3402033
120411,9.30763
120412,7.2168903
120413,10.318357
120414,7.4120874
120415,11.011813
120416,10.799548
120417,9.128415
120418,11.443908
120419,12.16523
120420,9.147793
120421,11.698288
120422,8.90341
120423,9.107435
120424,10.760915
120425,7.1434135
120426,12.581601
120427,6.2148056
120428,10.443237
120429,8.784609
120430,6.902376
120431,9.858462
120432,6.2148056
120433,10.980838
120434,6.2148056
120435,7.199974
120436,7.363323
120437,11.467624
120438,11.243231
120439,8.363836
120440,6.2148056
120441,7.0939846
120442,7.998101
120443,10.525651
120444,8.291637
120445,11.811751
120446,7.199974
120447,10.84525
120448,10.217611
120449,6.2148056
120450,6.2148056
120451,8.0224495
120452,9.967855
120453,8.62205
120454,6.2148056
120455,9.109351
120456,6.2148056
120457,6.2148056
120458,6.2148056
120459,7.5480595
120460,7.671973
120461,11.371936
120462,9.972508
120463,9.38076
120464,8.739433
120465,9.399614
120466,7.199974
120467,12.191808
120468,10.416161
120469,11.453634
120470,9.376992
120471,11.344669
120472,7.0880337
120473,11.089989
120474,6.2148056
120475,8.513724
120476,9.901335
120477,9.557581
120478,10.084295
120479,10.305635
120480,10.851742
120481,9.28538
120482,9.340916
120483,7.831294
120484,11.824361
120485,6.2148056
120486,6.2148056
120487,6.2148056
120488,12.606577
120489,8.188413
120490,10.128638
120491,7.531171
120492,12.361647
120493,13.238103
120494,9.702337
120495,10.198233
120496,9.99806
120497,11.111954
120498,6.2148056
120499,6.2148056
120500,11.2494
120501,11.772737
120502,6.2148056
120503,10.862294
120504,6.2148056
120505,10.76253
120506,10.60573
120507,10.079571
120508,9.977504
120509,6.2148056
120510,9.508263
120511,10.2193985
120512,8.383239
120513,11.230225
120514,10.709239
120515,9.034987
120516,10.560481
120517,7.227064
120518,12.401677
120519,6.2148056
120520,10.752262
120521,8.533351
120522,10.650937
120523,9.384766
120524,9.299404
120525,9.623992
120526,8.399768
120527,9.137748
120528,6.2148056
120529,8.869162
120530,11.296618
120531,7.4868107
120532,8.051871
120533,6.2148056
120534,6.2148056
120535,8.102652
120536,10.890877
120537,6.2148056
120538,8.838289
120539,8.892559
120540,7.4841976
120541,6.2148056
120542,11.526263
120543,12.844997
120544,9.063191
120545,10.846496
120546,12.89091
120547,9.22495
120548,9.139425
120549,10.008402
120550,6.2148056
120551,6.2148056
120552,11.925057
120553,7.199974
120554,9.006903
120555,6.2148056
120556,12.044325
120557,12.529106
120558,10.875994
120559,10.433327
120560,7.7839727
120561,9.1061125
120562,6.2148056
120563,12.593023
120564,7.451745
120565,10.1139145
120566,6.2148056
120567,6.2148056
120568,10.103262
120569,8.515301
120570,6.2148056
120571,9.228712
120572,10.178198
120573,9.720801
120574,7.676774
120575,9.425246
120576,12.3056965
120577,11.841856
120578,6.2148056
120579,9.922858
120580,7.488491
120581,13.042613
120582,10.621461
120583,12.942292
120584,6.2148056
120585,6.2148056
120586,10.1221075
120587,7.826066
120588,10.787631
120589,8.932468
120590,6.2148056
120591,8.844678
120592,8.968105
120593,7.199974
120594,6.2148056
120595,10.604884
120596,6.2148056
120597,11.919853
120598,7.8293343
120599,9.394845
120600,8.459164
120601,8.375718
120602,7.7039413
120603,10.594491
120604,7.3938627
120605,9.202658
120606,8.138
120607,10.792056
120608,8.998175
120609,11.207528
120610,10.356909
120611,9.05703
120612,6.2148056
120613,8.695251
120614,8.934877
120615,6.2148056
120616,9.532502
120617,8.973418
120618,9.243755
120619,9.584382
120620,6.2148056
120621,8.2013445
120622,9.542907
120623,9.811276
120624,9.378011
120625,8.7037945
120626,10.280388
120627,9.783955
120628,8.399049
120629,6.2148056
120630,10.299507
120631,13.014926
120632,8.88303
120633,9.918947
120634,10.94356
120635,7.379512
120636,11.227175
120637,6.2148056
120638,6.2148056
120639,10.684739
120640,9.410381
120641,10.912187
120642,6.2148056
120643,10.976611
120644,6.2148056
120645,8.968902
120646,9.496339
120647,8.9402485
120648,8.853038
120649,6.2148056
120650,9.282821
120651,12.257412
120652,12.703255
120653,10.57878
120654,10.214916
120655,8.017944
120656,6.2148056
120657,9.949681
120658,7.7021503
120659,6.2148056
120660,9.587532
120661,10.773209
120662,8.480202
120663,9.27022
120664,10.073112
120665,9.878197
120666,7.5512657
120667,13.368288
120668,12.298072
120669,10.639545
120670,6.2148056
120671,10.284991
120672,8.51205
120673,13.126409
120674,6.2148056
120675,12.053615
120676,10.377558
120677,8.936002
120678,8.543321
120679,6.2148056
120680,12.115614
120681,6.2148056
120682,6.2148056
120683,8.48116
120684,10.074839
120685,11.20282
120686,10.730209
120687,9.469295
120688,8.385212
120689,10.023419
120690,7.958706
120691,11.028326
120692,7.528594
120693,11.926509
120694,10.510577
120695,8.065903
120696,6.2148056
120697,9.695486
120698,8.878684
120699,6.2148056
120700,9.680913
120701,9.4118
120702,12.648418
120703,8.767522
120704,8.476468
120705,13.037378
120706,10.88877
120707,6.2148056
120708,7.1392345
120709,9.205293
120710,10.669065
120711,7.2962685
120712,11.037197
120713,12.234349
120714,10.970165
120715,9.201819
120716,9.327446
120717,10.463037
120718,6.2148056
120719,12.449835
120720,9.325725
120721,11.040684
120722,11.563881
120723,6.922848
120724,9.477
120725,9.830417
120726,9.346739
120727,10.543089
120728,7.2091894
120729,7.199974
120730,9.981691
120731,11.250849
120732,9.675838
120733,7.6055756
120734,6.2148056
120735,8.182738
120736,7.6629143
120737,9.741009
120738,10.042498
120739,9.763993
120740,6.2148056
120741,8.298724
120742,6.2148056
120743,7.3529005
120744,9.210112
120745,9.309556
120746,9.820013
120747,8.980112
120748,6.2148056
120749,10.225456
120750,9.887517
120751,10.784953
120752,9.468912
120753,11.230104
120754,9.843669
120755,6.2148056
120756,9.34134
120757,8.050451
120758,8.145093
120759,9.065428
120760,6.2148056
120761,10.213515
120762,9.252082
120763,11.221625
120764,8.991099
120765,12.872726
120766,7.0271435
120767,11.560922
120768,7.7392197
120769,6.2148056
120770,9.28359
120771,9.57308
120772,12.310345
120773,7.3066006
120774,9.687179
120775,7.770852
120776,10.047109
120777,11.039866
120778,9.948044
120779,11.877976
120780,6.2148056
120781,9.713402
120782,8.133658
120783,7.3645277
120784,6.2148056
120785,6.2148056
120786,10.350642
120787,6.2148056
120788,9.194941
120789,8.849484
120790,6.2148056
120791,10.179898
120792,6.2148056
120793,10.535191
120794,6.2148056
120795,8.424438
120796,9.995302
120797,10.506163
120798,8.575932
120799,6.2148056
120800,8.417673
120801,10.823254
120802,10.279832
120803,8.4726715
120804,7.5008755
120805,6.2148056
120806,7.5184374
120807,9.357319
120808,7.3280344
120809,10.264494
120810,9.323079
120811,12.672989
120812,11.120707
120813,6.2148056
120814,10.586432
120815,10.490904
120816,9.012921
120817,6.2148056
120818,9.823011
120819,11.227618
120820,8.76017
120821,9.1751375
120822,6.2148056
120823,10.876775
120824,7.0954943
120825,8.19296
120826,9.132689
120827,8.935803
120828,9.593481
120829,11.565459
120830,11.747194
120831,10.376464
120832,8.8307085
120833,9.955397
120834,12.670557
120835,9.110038
120836,12.068718
120837,9.943699
120838,11.017686
120839,7.3222284
120840,12.152536
120841,8.536916
120842,6.2148056
120843,8.167548
120844,10.321614
120845,12.280892
120846,13.361856
120847,7.4995356
120848,8.21091
120849,10.858582
120850,12.219329
120851,13.165778
120852,8.146354
120853,10.5583725
120854,9.242436
120855,6.2148056
120856,8.853728
120857,13.072678
120858,8.062385
120859,8.810203
120860,10.123397
120861,12.168231
120862,9.568993
120863,12.978918
120864,10.623833
120865,8.996873
120866,8.112292
120867,11.597301
120868,10.420568
120869,11.728502
120870,10.357935
120871,6.2148056
120872,11.675221
120873,7.5148
120874,11.4431305
120875,6.2148056
120876,9.482362
120877,11.630238
120878,7.870229
120879,13.866984
120880,9.621384
120881,11.929529
120882,11.653916
120883,7.814598
120884,8.048802
120885,7.1273785
120886,12.718491
120887,6.2148056
120888,10.286411
120889,11.894399
120890,6.2148056
120891,9.944383
120892,11.49526
120893,6.2148056
120894,11.455997
120895,11.120149
120896,13.111204
120897,11.091009
120898,6.2148056
120899,6.2148056
120900,8.518366
120901,13.581854
120902,10.62488
120903,11.345455
120904,8.063359
120905,10.12351
120906,7.891282
120907,7.5838957
120908,10.056782
120909,11.37568
120910,9.955036
120911,6.2148056
120912,11.355856
120913,9.363319
120914,11.221967
120915,11.042599
120916,9.957466
120917,7.438629
120918,11.220783
120919,13.574871
120920,7.199974
120921,6.2148056
120922,6.2148056
120923,9.294534
120924,11.097757
120925,9.814019
120926,6.2148056
120927,6.2148056
120928,8.16957
120929,7.5594797
120930,10.626502
120931,10.188233
120932,7.103837
120933,9.52777
120934,9.138646
120935,8.154203
120936,11.850211
120937,9.127939
120938,6.2148056
120939,6.2148056
120940,9.499643
120941,7.9327297
120942,8.678874
120943,10.419087
120944,11.421454
120945,9.55558
120946,6.2148056
120947,9.7339735
120948,7.992322
120949,7.237502
120950,9.135957
120951,8.91575
120952,6.2148056
120953,7.199974
120954,8.539447
120955,12.369486
120956,10.029632
120957,13.125042
120958,8.793896
120959,12.09709
120960,9.829281
120961,10.776704
120962,10.35846
120963,9.102629
120964,9.928844
120965,8.304214
120966,10.129198
120967,9.05804
120968,6.2148056
120969,9.903043
120970,6.2148056
120971,8.461034
120972,9.514661
120973,9.037236
120974,6.2148056
120975,11.169192
120976,9.927524
120977,8.380943
120978,6.2148056
120979,7.549094
120980,10.141655
120981,8.6953535
120982,6.2148056
120983,8.929797
120984,8.512676
120985,8.02959
120986,6.2148056
120987,10.201424
120988,9.321614
120989,7.741825
120990,10.205888
120991,7.4120874
120992,8.153664
120993,10.722308
120994,6.2148056
120995,9.29677
120996,10.064334
120997,10.867016
120998,12.788236
120999,6.2148056
121000,8.717569
121001,10.975155
121002,10.900962
121003,9.394699
121004,11.637695
121005,10.18981
121006,11.278789
121007,8.850633
121008,6.9045563
121009,8.082725
121010,10.161402
121011,12.525185
121012,8.920789
121013,10.382599
121014,6.2148056
121015,6.2148056
121016,11.326779
121017,7.7960987
121018,9.3826885
121019,6.2148056
121020,7.190734
121021,11.658337
121022,6.2148056
121023,6.2148056
121024,9.971522
121025,11.297712
121026,8.523012
121027,11.950947
121028,9.412146
121029,11.6408415
121030,10.577767
121031,12.052641
121032,8.166963
121033,8.595185
121034,9.716748
121035,7.199974
121036,8.960668
121037,6.2148056
121038,11.634942
121039,8.026567
121040,8.440797
121041,8.962789
121042,7.71616
121043,10.349916
121044,9.091995
121045,8.886671
121046,8.870108
121047,10.198412
121048,10.093163
121049,8.443942
121050,9.895429
121051,9.012418
121052,8.389431
121053,9.466711
121054,7.459154
121055,8.44052
121056,8.173309
121057,10.632821
121058,10.899649
121059,12.882126
121060,6.2148056
121061,12.316546
121062,7.673506
121063,6.2148056
121064,10.460946
121065,9.121438
121066,9.004092
121067,8.194619
121068,6.2148056
121069,6.2148056
121070,9.116251
121071,6.2148056
121072,9.946314
121073,7.7399597
121074,7.7039967
121075,9.5227165
121076,9.683357
121077,12.331849
121078,9.334555
121079,6.2148056
121080,9.570164
121081,8.726776
121082,7.7613773
121083,9.552641
121084,10.01444
121085,10.64092
121086,9.113008
121087,11.856824
121088,10.822013
121089,9.660181
121090,8.8707
121091,6.965996
121092,7.3362246
121093,6.2148056
121094,7.863682
121095,11.903542
121096,10.155474
121097,7.250966
121098,9.157073
121099,13.005983
121100,6.2148056
121101,6.2148056
121102,10.590392
121103,7.9669905
121104,11.571504
121105,10.914047
121106,6.2148056
121107,6.2148056
121108,7.1483736
121109,6.2148056
121110,6.961027
121111,10.4798
121112,6.2148056
121113,10.332593
121114,7.5306864
121115,8.26035
121116,11.595586
121117,10.900479
121118,6.2148056
121119,11.277445
121120,10.494211
121121,12.076266
121122,13.650081
121123,10.895462
121124,6.2148056
121125,6.2148056
121126,6.2148056
121127,11.218988
121128,6.2148056
121129,9.928005
121130,11.5202465
121131,9.723805
121132,6.2148056
121133,6.2148056
121134,10.954134
121135,12.313074
121136,11.452458
121137,6.2148056
121138,9.867986
121139,9.59384
121140,6.2148056
121141,9.338058
121142,13.965052
121143,8.930314
121144,12.059106
121145,9.378529
121146,9.919395
121147,9.160183
121148,6.2148056
121149,8.118113
121150,7.3377657
121151,9.606597
121152,9.145628
121153,7.199974
121154,9.986765
121155,9.366107
121156,11.812478
121157,9.172125
121158,7.5636435
121159,6.2148056
121160,12.494881
121161,10.084924
121162,9.468593
121163,7.5385656
121164,12.63453
121165,8.5928755
121166,11.674342
121167,12.644657
121168,10.460594
121169,8.443669
121170,8.501598
121171,7.7900963
121172,7.5332413
121173,8.917255
121174,11.869125
121175,6.2148056
121176,9.864921
121177,7.221427
121178,9.009419
121179,9.444219
121180,8.14551
121181,9.023125
121182,9.885188
121183,9.245894
121184,9.661825
121185,9.712791
121186,9.8949795
121187,10.769496
121188,7.548789
121189,7.4156322
121190,10.612695
121191,9.056135
121192,10.649374
121193,8.242495
121194,7.660721
121195,7.476817
121196,11.638099
121197,9.579538
121198,9.652988
121199,13.4955015
121200,8.479076
121201,7.096816
121202,9.29206
121203,10.716234
121204,10.582992
121205,8.765046
121206,11.825459
121207,11.906486
121208,10.423122
121209,8.118782
121210,9.756241
121211,9.634869
121212,6.2148056
121213,8.108176
121214,6.2148056
121215,10.007735
121216,10.26603
121217,8.238871
121218,10.631041
121219,7.9280586
121220,8.947007
121221,8.15033
121222,7.263253
121223,7.5802507
121224,9.447441
121225,9.225269
121226,8.310094
121227,6.2148056
121228,6.2148056
121229,9.62193
121230,10.126725
121231,8.763468
121232,12.027142
121233,7.4120874
121234,9.123661
121235,6.2148056
121236,6.2148056
121237,11.172184
121238,10.017187
121239,12.016175
121240,6.2148056
121241,8.318072
121242,8.177041
121243,6.2148056
121244,10.885962
121245,6.2148056
121246,10.282597
121247,9.888493
121248,7.23995
121249,7.5843143
121250,9.723466
121251,10.438117
121252,11.033578
121253,7.00235
121254,7.117532
121255,9.727089
121256,13.360285
121257,6.2148056
121258,12.085586
121259,7.4514103
121260,8.117336
121261,8.451626
121262,9.267341
121263,10.839665
121264,7.379512
121265,8.672512
121266,7.4970293
121267,6.2148056
121268,7.8568144
121269,9.986641
121270,7.336734
121271,12.477136
121272,11.385545
121273,7.199974
121274,10.903346
121275,10.177052
121276,8.226154
121277,10.901192
121278,10.151594
121279,11.718852
121280,9.165906
121281,7.16835
121282,11.974815
121283,6.2148056
121284,8.918668
121285,6.2148056
121286,9.34048
121287,12.589896
121288,9.085325
121289,11.639247
121290,11.910714
121291,8.487392
121292,6.2148056
121293,10.410273
121294,9.846216
121295,12.720698
121296,13.537976
121297,9.289297
121298,9.719061
121299,10.136731
121300,10.101531
121301,8.8452
121302,9.961782
121303,6.2148056
121304,11.129923
121305,9.989842
121306,10.483323
121307,8.719062
121308,7.468008
121309,10.672594
121310,12.592226
121311,9.654545
121312,11.059597
121313,9.545204
121314,7.6630793
121315,6.2148056
121316,11.190101
121317,12.22377
121318,12.397917
121319,12.157793
121320,9.618466
121321,7.9374037
121322,6.2148056
121323,12.528287
121324,13.262766
121325,8.090032
121326,7.183275
121327,8.796163
121328,13.205074
121329,6.2148056
121330,13.003754
121331,6.2148056
121332,8.502874
121333,6.2148056
121334,6.2148056
121335,9.146644
121336,9.254519
121337,10.882395
121338,12.460219
121339,12.589741
121340,6.2148056
121341,13.310716
121342,12.412804
121343,9.619138
121344,7.388981
121345,11.666786
121346,8.739804
121347,6.2148056
121348,10.1753435
121349,12.667396
121350,11.501068
121351,9.959953
121352,9.085604
121353,6.2148056
121354,6.2148056
121355,7.906273
121356,9.137102
121357,10.001225
121358,6.2148056
121359,10.967654
121360,7.625617
121361,8.9167
121362,8.749332
121363,6.2148056
121364,10.799891
121365,6.2148056
121366,9.677847
121367,10.09403
121368,7.4594164
121369,7.8413324
121370,10.703528
121371,8.903929
121372,9.878967
121373,6.2148056
121374,12.570748
121375,7.9674244
121376,8.951521
121377,7.9394407
121378,8.548408
121379,9.662266
121380,12.668605
121381,6.2148056
121382,11.403985
121383,10.321903
121384,10.198345
121385,13.810824
121386,11.416264
121387,11.268868
121388,11.590226
121389,6.7497907
121390,10.300917
121391,9.791352
121392,12.225334
121393,9.057253
121394,9.419387
121395,9.054827
121396,9.2924385
121397,8.864201
121398,10.866843
121399,9.300271
121400,6.7667713
121401,8.550479
121402,8.055159
121403,11.606371
121404,9.490012
121405,6.2148056
121406,8.0109825
121407,8.351737
121408,11.488562
121409,9.027642
121410,7.6238327
121411,9.540886
121412,6.2148056
121413,9.398117
121414,7.950757
121415,6.2148056
121416,8.980017
121417,11.600316
121418,9.778927
121419,10.354983
121420,12.433981
121421,8.653823
121422,8.161456
121423,10.741175
121424,6.2148056
121425,8.807815
121426,6.2148056
121427,9.111378
121428,12.060164
121429,8.321198
121430,10.832153
121431,11.630126
121432,11.386442
121433,7.415269
121434,7.9269457
121435,10.709501
121436,10.683121
121437,9.45579
121438,10.280401
121439,6.2148056
121440,12.997989
121441,11.800711
121442,9.7399
121443,8.857704
121444,6.2148056
121445,10.370974
121446,8.306252
121447,11.049906
121448,6.2148056
121449,9.319119
121450,7.483238
121451,12.8456545
121452,11.01701
121453,9.116363
121454,7.2489424
121455,9.728766
121456,9.601341
121457,8.3666315
121458,6.2148056
121459,6.2148056
121460,8.787451
121461,6.2148056
121462,10.663998
121463,8.876383
121464,6.2148056
121465,10.850842
121466,10.309669
121467,10.204926
121468,9.203631
121469,7.982071
121470,12.288703
121471,6.2148056
121472,8.32499
121473,6.2148056
121474,7.259097
121475,11.148599
121476,9.982888
121477,7.733692
121478,9.181337
121479,9.110038
121480,9.263131
121481,9.320711
121482,7.388979
121483,10.446561
121484,11.096927
121485,6.2148056
121486,7.103837
121487,9.178988
121488,11.877218
121489,10.849509
121490,7.183275
121491,10.602538
121492,11.346768
121493,10.739831
121494,11.774284
121495,6.2148056
121496,12.196228
121497,7.981043
121498,12.485908
121499,7.984744
121500,6.2148056
121501,6.2148056
121502,11.094683
121503,11.1777725
121504,6.2148056
121505,11.043449
121506,9.884807
121507,11.442463
121508,9.140849
121509,8.948556
121510,8.943171
121511,9.279122
121512,8.528579
121513,8.521067
121514,6.2148056
121515,11.367214
121516,10.490131
121517,11.643219
121518,8.597298
121519,7.199974
121520,9.312356
121521,10.616491
121522,8.25848
121523,12.944203
121524,11.284408
121525,11.131574
121526,10.586272
121527,10.593683
121528,11.874514
121529,9.243504
121530,14.219628
121531,6.2148056
121532,10.617895
121533,6.2148056
121534,10.361878
121535,9.280443
121536,10.198836
121537,8.335412
121538,7.6386757
121539,9.433226
121540,12.2576275
121541,11.942178
121542,9.39985
121543,9.688274
121544,11.308533
121545,9.029125
121546,6.2148056
121547,9.195633
121548,7.5841064
121549,9.27441
121550,12.147128
121551,8.571651
121552,13.612553
121553,11.532808
121554,12.227806
121555,6.2148056
121556,6.2148056
121557,7.447112
121558,6.2148056
121559,8.514207
121560,7.8359146
121561,10.648915
121562,7.8916273
121563,10.988264
121564,6.2148056
121565,11.153596
121566,11.262061
121567,10.016512
121568,7.79029
121569,6.2148056
121570,6.2148056
121571,7.9375763
121572,6.9722943
121573,10.299753
121574,10.423869
121575,7.199974
121576,10.106061
121577,9.170078
121578,10.531637
121579,6.2148056
121580,9.22393
121581,9.164329
121582,11.265523
121583,9.430423
121584,7.55494
121585,12.207909
121586,11.251816
121587,6.2148056
121588,10.969708
121589,8.4637165
121590,13.846468
121591,6.2148056
121592,8.628077
121593,9.618335
121594,11.1404505
121595,9.526493
121596,6.2148056
121597,12.638171
121598,8.2063
121599,8.091267
121600,11.176094
121601,9.757788
121602,12.873232
121603,8.96142
121604,9.15279
121605,9.479063
121606,12.0603075
121607,10.89528
121608,10.755717
121609,8.850541
121610,12.224489
121611,6.2148056
121612,9.721686
121613,11.572142
121614,7.2968626
121615,6.2148056
121616,9.136846
121617,9.790524
121618,6.2148056
121619,12.703209
121620,10.547958
121621,13.312326
121622,10.318662
121623,7.1979723
121624,7.125207
121625,7.3085194
121626,9.5917635
121627,12.750598
121628,8.658443
121629,10.282075
121630,9.170998
121631,6.2148056
121632,9.305267
121633,9.6500225
121634,9.765395
121635,8.642467
121636,10.613021
121637,9.054824
121638,11.996705
121639,12.6116905
121640,6.7174444
121641,6.2148056
121642,9.573602
121643,9.303575
121644,10.190295
121645,8.922454
121646,8.966178
121647,7.4743233
121648,10.529876
121649,8.52385
121650,11.613072
